timestep,AgentsAlive,AvgEnergy,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable,AgentsAlive_std,AvgEnergy_std,GiniEnergy_std,TotalScar_std,MinedRenewable_std,MinedNonrenewable_std
140,7.7,5.948061507936481,0.36566271024282343,2.2399999999999975,0.6,1.0,0.7810249675906654,1.3960059364295292,0.0770387010302027,0.9709273917240155,1.2806248474865696,2.0
141,7.4,5.722743055555528,0.4009374789033709,2.095999999999998,0.3705,0.0,0.7999999999999999,1.465890930856779,0.08629051279334317,0.9540670835952784,0.7439302722701906,0.0
142,7.4,5.33553769841267,0.40081904683175906,1.959999999999998,0.7595000000000001,0.5,0.7999999999999999,1.5403567506320368,0.08628804648250427,0.932201694913713,1.5216971610672079,1.5
143,6.8,5.200827380952353,0.43523434868339494,1.832999999999998,0.5,0.0,0.7483314773547882,1.3609968958280225,0.0964006866759706,0.903349876847282,1.2041594578792296,0.0
144,6.8,4.833568452380923,0.3519118545071172,1.7839999999999983,0.5905,1.0,0.7483314773547882,1.3245077472298943,0.10042880303763736,0.9207192840382998,1.1811910302741044,2.0
145,5.6,5.506216666666638,0.37215823819700733,1.602999999999998,0.0,1.0,1.2,1.1989635594731136,0.09710793078609208,0.9598442582002559,0.0,2.0
146,5.5,5.190891666666638,0.3198867039677779,1.4939999999999984,0.4,0.0,1.284523257866513,1.3183195016394058,0.08903045856721474,0.9271159582274481,1.2000000000000002,0.0
147,4.9,5.704266666666637,0.3546391582814978,1.3899999999999983,0.3,0.0,1.6401219466856727,2.3758122601661027,0.10714209076737093,0.8931853111197021,0.9000000000000001,0.0
148,4.9,5.379266666666637,0.32267278360406404,1.5849999999999984,0.0,1.5,1.6401219466856727,2.422367759491162,0.1115579274585429,1.1953514127653002,0.0,2.29128784747792
149,4.5,5.604183333333303,0.3530426338215699,1.424999999999998,0.0,1.0,1.8027756377319946,2.229504573080958,0.1410237129659953,0.9730904377291963,0.0,2.0
150,4.4,5.13007619047616,0.23762651517313155,1.3239999999999983,0.4,0.0,1.624807680927192,2.2734912423911027,0.11030889783507139,0.9321394745423018,1.2000000000000002,0.0
