timestep,AgentsAlive,AvgEnergy,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable,AgentsAlive_std,AvgEnergy_std,GiniEnergy_std,TotalScar_std,MinedRenewable_std,MinedNonrenewable_std
111,14.9,43.368780952381,0.13054949336148175,0.0,8.4,0.0,0.3,2.2155660805386876,0.02593120082246418,0.0,5.2,0.0
112,14.9,44.07078095238101,0.13404232405942984,0.0,17.2,0.0,0.3,2.275981524898217,0.025440749218392084,0.0,5.075431016179808,0.0
113,14.9,44.539257142857196,0.13193085076720323,0.0,14.0,0.0,0.3,2.247033490229543,0.02372228126204989,0.0,6.511528238439882,0.0
114,14.9,44.882400000000054,0.1335495763988458,0.0,12.0,0.0,0.3,2.032714292652947,0.025125512367812804,0.0,5.932958789676531,0.0
115,14.9,45.0940190476191,0.12958813964109756,0.0,9.6,0.0,0.3,2.200448823646562,0.025091981809559197,0.0,6.499230723708768,0.0
116,14.9,45.923161904761955,0.1333228463499221,0.0,19.6,0.0,0.3,2.416153799973158,0.026285868095366333,0.0,6.053098380168622,0.0
117,14.9,46.252971428571485,0.13355603573488614,0.0,11.6,0.0,0.3,2.4001907141912295,0.024793710565978056,0.0,4.5431266766402185,0.0
118,14.9,46.60992380952386,0.13379569912298533,0.0,12.0,0.0,0.3,2.0820085513274087,0.025015521778008767,0.0,6.928203230275509,0.0
119,14.9,46.81487619047625,0.1310449412308007,0.0,9.6,0.0,0.3,2.2898467602829324,0.02464884076296882,0.0,5.122499389946279,0.0
120,14.9,47.69601904761911,0.13232589789913113,0.0,20.0,0.0,0.3,2.451030161801148,0.026394357536051034,0.0,5.059644256269407,0.0
121,14.8,48.53200000000006,0.1253757928284575,0.0,15.2,0.0,0.4,2.212449262008389,0.022000337964125805,0.0,4.664761515876242,0.0
122,14.8,48.731619047619105,0.12773618700551342,0.0,9.6,0.0,0.4,1.8979228077366568,0.022058428141370302,0.0,5.986651818838306,0.0
123,14.8,48.83704761904768,0.12488745370777181,0.0,8.0,0.0,0.4,1.8851303785727132,0.019272628882607754,0.0,2.5298221281347035,0.0
124,14.8,49.628952380952434,0.12883281222367166,0.0,18.8,0.0,0.4,2.1377213036039326,0.02002826156789931,0.0,5.670978751503131,0.0
125,14.8,50.22780952380958,0.1263143063852909,0.0,15.6,0.0,0.4,2.1877016299689314,0.021677446718184747,0.0,5.499090833947008,0.0
126,14.8,50.75066666666673,0.124788929427742,0.0,14.4,0.0,0.4,1.9737346898330443,0.0226432845720017,0.0,5.4258639865002145,0.0
127,14.8,50.65914285714291,0.1246211024873318,0.0,6.0,0.0,0.4,2.0557007489323444,0.020952349728348706,0.0,3.687817782917155,0.0
128,14.8,51.46666666666672,0.1276471500481675,0.0,18.8,0.0,0.4,2.1312803472015034,0.018449106955068805,0.0,5.075431016179809,0.0
129,14.8,51.973904761904826,0.12704941149418708,0.0,14.4,0.0,0.4,2.2719343032882935,0.020202214714239355,0.0,5.4258639865002145,0.0
130,14.8,52.315809523809584,0.12769607977519917,0.0,12.0,0.0,0.4,2.0518511834223188,0.022955053699978422,0.0,6.196773353931867,0.0
131,14.8,52.47857142857148,0.12516555713592598,0.0,8.8,0.0,0.4,2.1022831881491637,0.021195305158223963,0.0,2.4,0.0
132,14.8,53.20819047619053,0.12868400321395695,0.0,18.4,0.0,0.4,2.257016801784474,0.018914190942438874,0.0,5.122499389946279,0.0
133,14.8,53.68038095238101,0.12831708374777945,0.0,13.6,0.0,0.4,2.1856916359444774,0.018921263141148736,0.0,5.71314274283428,0.0
134,14.8,54.076571428571484,0.12826606945065322,0.0,12.4,0.0,0.4,2.0876368699274,0.022506859656042447,0.0,4.882622246293481,0.0
135,14.8,54.26466666666672,0.12450808641079687,0.0,9.2,0.0,0.4,2.179388769914821,0.02142407876573628,0.0,4.4,0.0
