timestep,AgentsAlive,AvgEnergy,CommunityPool,GiniEnergy,TotalScar,MinedRenewable,MinedNonrenewable,AgentsAlive_std,AvgEnergy_std,CommunityPool_std,GiniEnergy_std,TotalScar_std,MinedRenewable_std,MinedNonrenewable_std
77,9.6,6.0957039376731865,1.166870071141273,0.2162680136475966,3.0729999999999973,4.4,0.5,2.939387691339814,0.9939530568837553,0.9281425547746694,0.08660662588757352,1.3481991692624644,2.8,1.5
78,9.4,5.967456329537706,1.2668700711412728,0.21422053490148557,3.0699999999999976,1.6,1.0,2.65329983228432,0.9925843131282647,0.9788128461332097,0.09000060890567457,1.606175581933681,1.9595917942265426,2.0
79,9.2,6.059520708134089,1.9503110780259398,0.22467986684166927,3.063999999999998,3.6,3.0,2.4413111231467406,0.7643320374672842,1.093599046459276,0.07803678508437233,1.6143989593653725,3.7735924528226414,3.3166247903554
80,9.2,6.100250758323586,0.41999999999999904,0.2069191011174018,3.059999999999998,2.8,1.0,2.4413111231467406,0.7774288114684615,0.8692525524840279,0.08648138932127784,1.5077333981841745,2.5612496949731396,2.0
81,9.2,6.001412975515085,0.6865973904390767,0.22315276849342278,2.982999999999998,4.0,1.5,2.4413111231467406,0.8806973600900379,0.855877408183502,0.0864634816320522,1.4975850560151829,2.5298221281347035,3.2015621187164243
82,9.1,6.214408370895633,0.9271623270947144,0.20512909499948698,3.1279999999999974,5.2,2.0,2.3000000000000003,1.0048477103059048,1.006278976211674,0.09890051598452039,1.449060385215191,3.6,3.3166247903554
83,8.9,6.1833668196261025,1.1226473425833778,0.20645927602930741,3.270999999999998,2.8,1.0,2.2561028345356955,0.7553350777001323,0.9157926470427424,0.08439397693434338,1.4462880072793245,3.1240998703626617,2.0
84,8.7,6.269691939909453,1.5426473425833753,0.18498785747799967,3.182999999999997,4.4,0.5,2.2825424421026654,0.5562993230080288,1.4632532283060469,0.05561099418302265,1.5542203833433657,4.543126676640219,1.5
85,8.6,6.358986291116814,0.19999999999999946,0.152084795208006,3.0209999999999972,2.8,0.5,2.3323807579381204,0.7710086767828536,0.5999999999999986,0.048174320976488993,1.5035986831598378,3.1240998703626617,1.5
86,8.6,6.1358231712937155,0.4017387624985303,0.16980722139649368,2.8589999999999973,2.4,0.5,2.3323807579381204,0.9747587726793211,0.6675262164518595,0.049795761181427645,1.4534954420293167,2.65329983228432,1.5
87,8.4,6.270364264588119,0.8417387624985289,0.15995064017891894,2.7809999999999975,4.4,1.0,2.2891046284519194,0.950313282670844,0.9989688001378657,0.052167293178781,1.3992244280314716,3.7735924528226414,2.0
88,8.3,6.270434178090644,1.1817387624985278,0.17560777583840131,2.6379999999999972,4.0,0.5,2.2825424421026654,0.7857503285895641,0.9684814428526165,0.05020945474899296,1.1044528056915783,3.0983866769659336,1.5
89,8.2,6.2646497395407605,1.3915700201963532,0.1713668308533759,2.5629999999999975,2.8,0.5,2.3579652245103193,0.8212066714082545,1.132351428215551,0.06091475461119839,1.010247989357068,1.8330302779823362,1.5
90,8.2,6.252955907990229,0.19999999999999965,0.1658375148413761,2.514999999999998,4.4,1.0,2.3579652245103193,0.8940758809268626,0.599999999999999,0.056696700694842346,1.0300315529147634,3.7735924528226414,2.0
91,8.1,6.0685526705399395,0.3666159189021075,0.1588362695557681,2.4419999999999975,1.6,0.5,2.3853720883753127,0.6671814037424066,0.684599765846876,0.04732855174409213,0.9993177672792569,1.9595917942265426,1.5
92,8.1,5.959873016860285,0.5066159189021073,0.16492673747077036,2.3669999999999978,3.2,0.5,2.3853720883753127,0.6157534763215903,0.7854609825006644,0.0595588600078333,0.9914035505282391,2.9933259094191533,1.5
93,8.1,5.977599239997508,0.793401437221626,0.19698958426542296,2.3759999999999977,3.6,1.0,2.3853720883753127,0.6326762325471212,0.9787198565928635,0.05748449278879498,0.981612958349674,2.154065922853802,2.0
