timestep,AgentsAlive,AvgEnergy,GiniEnergy,AgentsAlive_std,AvgEnergy_std,GiniEnergy_std
134,6.9,11.549665873015837,0.14087189954968515,2.071231517720798,0.9168481295579156,0.04312713516424285
135,6.9,11.618435714285681,0.14741226733325632,2.071231517720798,1.0636818285946046,0.057005255298753284
136,6.9,11.506372222222184,0.1426014419472706,2.071231517720798,1.0398351377074688,0.052332706841431015
137,6.9,11.549824603174567,0.15410188333527455,2.071231517720798,1.4886998184705902,0.07006090093896919
138,6.6,11.981437301587265,0.1267598505954226,2.0099751242241783,1.800593735664076,0.0747095992108738
139,6.6,11.724651587301551,0.1263491358248075,2.0099751242241783,1.8952836520622418,0.08200468017954524
140,6.5,11.795866666666628,0.12909086234568676,1.857417562100671,1.7749727621812328,0.06595837258160984
141,6.5,11.792692063492026,0.12189168589455752,1.857417562100671,1.6892686922596243,0.06634975336572023
142,6.5,11.550469841269802,0.14850711639039177,1.857417562100671,1.75513789058754,0.08483394728687962
143,6.3,11.749717857142818,0.13269292147153383,1.6155494421403513,1.7160604825130354,0.08028399346063736
144,6.3,11.59007499999996,0.13664347054103426,1.6155494421403513,1.6248630163770146,0.08051466311920938
145,6.2,11.465432142857106,0.137511245756556,1.5362291495737217,1.708513107595766,0.09358476416592715
146,6.2,11.644360714285677,0.1241584737818409,1.5362291495737217,1.5173197815354498,0.08383917489707149
147,6.1,11.719241666666626,0.1264377044838258,1.5132745950421558,1.3747606055237427,0.06842211915749681
148,6.1,11.592217857142817,0.13961083529199952,1.5132745950421558,1.3153499468598036,0.07415976336539357
149,6.1,11.430074999999958,0.14435876635660008,1.5132745950421558,1.370580739809494,0.08037932789252614
150,5.9,11.404125595238053,0.1404051135842568,1.4456832294800963,1.0965346235176163,0.07030547280636189
151,5.9,11.636625595238055,0.14587650191569257,1.4456832294800963,1.115474676596176,0.06688815605917332
152,5.9,11.570911309523769,0.15650018997966203,1.4456832294800963,0.957012600791088,0.07230878327031268
153,5.8,11.686506547619008,0.14057309923298444,1.4000000000000001,1.1487726067422974,0.08320387008423048
154,5.8,11.403887499999959,0.14616595275200758,1.4000000000000001,1.0968271058515757,0.06415571449900374
155,5.8,11.3542446428571,0.14548013649458946,1.4000000000000001,1.145547145529482,0.06108518451755246
156,5.8,11.573530357142815,0.1426666680781547,1.4000000000000001,1.333979038968099,0.063990495250187
157,5.8,11.373887499999958,0.15800791040481937,1.4000000000000001,1.1970616197837576,0.07646727497577643
158,5.8,11.525554166666625,0.1559037233020014,1.4000000000000001,1.2167078749732405,0.08655165582513576
159,5.8,11.427339880952335,0.1531363895375422,1.4000000000000001,1.1490129481331703,0.09326131991166248
160,5.7,11.759244642857098,0.124671377540219,1.6155494421403513,0.8927708100421918,0.05968593448016104
161,5.7,11.370554166666624,0.14631160466595688,1.6155494421403513,1.2710580677905172,0.07935253892422425
162,5.7,11.51662559523805,0.14152824566294625,1.6155494421403513,1.4659754486457477,0.084108695045833
163,5.7,11.829839880952337,0.14132708756072204,1.6155494421403513,1.7127022012693223,0.0995098733973952
164,5.7,11.638054166666622,0.13919170635576533,1.6155494421403513,1.7753107213072767,0.10380357876590508
165,5.7,11.579482738095193,0.14768512828987768,1.6155494421403513,1.6612996753356077,0.10636911094936129
166,5.7,11.69222083333329,0.13642274201855595,1.6155494421403513,1.6053684941475241,0.10035261416074949
167,5.7,11.71210178571424,0.13480215661889428,1.6155494421403513,1.6537589618675617,0.10303895325947111
168,5.7,12.02960178571424,0.13369083142943802,1.6155494421403513,1.875882710893382,0.11019201876334535
169,5.7,11.702816071428526,0.13855541644399852,1.6155494421403513,1.8147567744427473,0.11446761925213424
170,5.6,11.740316071428524,0.1453869782123275,1.5620499351813308,1.6045315954789985,0.10071371987043438
