Step,Ideology_adaptive_mean,Ideology_adaptive_direct_mean,AvgEnergy_mean,CommunityPool_mean,TotalScar_mean,Renewables_mean,NonRenewables_mean,InfrastructureSites_mean,AgentsAlive_mean,GiniEnergy_mean,MinedRenewable_mean,MinedNonrenewable_mean,AvgAdaptiveEpsilon_mean,AvgAdaptiveReward_mean,Ideology_adaptive_std,Ideology_adaptive_direct_std,AvgEnergy_std,CommunityPool_std,TotalScar_std,Renewables_std,NonRenewables_std,InfrastructureSites_std,AgentsAlive_std,GiniEnergy_std,MinedRenewable_std,MinedNonrenewable_std,AvgAdaptiveEpsilon_std,AvgAdaptiveReward_std
242,0.0,5.5,36.509030753968446,0.0,0.5089999999999997,100.0,100.0,0.0,5.5,0.25983202693715474,4.0,0.0,0.0,0.0,0.0,2.5055493963954847,5.385049306012581,0.0,0.8700504455362212,0.0,0.0,0.0,2.5055493963954847,0.11452367957677115,4.216370213557839,0.0,0.0,0.0
243,0.0,5.5,36.31161011904781,0.0,0.48299999999999965,100.0,100.0,0.0,5.5,0.2588623945009735,1.5,0.5,0.0,0.0,0.0,2.5055493963954847,5.279789172800843,0.0,0.8287480517825261,0.0,0.0,0.0,2.5055493963954847,0.11238024408014187,1.9578900207451218,1.5811388300841898,0.0,0.0
244,0.0,5.5,36.22974503968274,0.0,0.45899999999999963,100.0,100.0,0.0,5.5,0.2608821947342469,2.8,0.5,0.0,0.0,0.0,2.5055493963954847,5.28926858237159,0.0,0.7868283732103767,0.0,0.0,0.0,2.5055493963954847,0.1130645895503783,2.6997942308422114,1.5811388300841898,0.0,0.0
245,0.0,5.5,36.38617361111131,0.0,0.4349999999999996,100.0,100.0,0.0,5.5,0.2649673061148651,4.0,0.0,0.0,0.0,0.0,2.5055493963954847,5.321507421639752,0.0,0.7450316920925051,0.0,0.0,0.0,2.5055493963954847,0.11270564615795016,3.265986323710904,0.0,0.0,0.0
246,0.0,5.5,36.496768849206546,0.0,0.4109999999999996,100.0,100.0,0.0,5.5,0.2692972526868904,4.3,0.0,0.0,0.0,0.0,2.5055493963954847,5.504663853894091,0.0,0.7033799352649552,0.0,0.0,0.0,2.5055493963954847,0.11440412328872543,3.8887301554906353,0.0,0.0,0.0
247,0.0,5.5,36.636649801587495,0.0,0.3869999999999996,100.0,100.0,0.0,5.5,0.2694639326632431,2.8,0.0,0.0,0.0,0.0,2.5055493963954847,5.350513725023133,0.0,0.661900462473189,0.0,0.0,0.0,2.5055493963954847,0.11324045887695326,3.2930904093942583,0.0,0.0,0.0
248,0.0,5.5,36.49319742063512,0.0,0.3629999999999996,100.0,100.0,0.0,5.5,0.2709907002567356,2.4,0.0,0.0,0.0,0.0,2.5055493963954847,5.315316315820284,0.0,0.6206278183330878,0.0,0.0,0.0,2.5055493963954847,0.1137507067937222,2.7968235951204043,0.0,0.0,0.0
249,0.0,5.5,36.88117361111131,0.0,0.3399999999999996,100.0,100.0,0.0,5.5,0.2687664284849429,5.6,0.5,0.0,0.0,0.0,2.5055493963954847,5.144098406683361,0.0,0.5789454013789012,0.0,0.0,0.0,2.5055493963954847,0.11035110516121077,3.8643671323171835,1.5811388300841898,0.0,0.0
250,0.0,5.5,37.175245039682736,0.0,0.39099999999999957,100.0,100.0,0.0,5.5,0.2709626965593901,5.4895000000000005,0.5,0.0,0.0,0.0,2.5055493963954847,5.354611279797462,0.0,0.6626789066609352,0.0,0.0,0.0,2.5055493963954847,0.11166286857790786,4.642615671986836,1.5811388300841898,0.0,0.0
251,0.0,5.5,37.14845932539702,0.0,0.3669999999999996,100.0,100.0,0.0,5.5,0.27061456508977655,3.2,0.0,0.0,0.0,0.0,2.5055493963954847,5.1031304592655395,0.0,0.6225583417551227,0.0,0.0,0.0,2.5055493963954847,0.11125800908704023,4.131182235954578,0.0,0.0,0.0
252,0.0,5.5,37.023578373016065,0.0,0.3439999999999996,100.0,100.0,0.0,5.5,0.27147264257126164,2.7,0.0,0.0,0.0,0.0,2.5055493963954847,5.193203648572792,0.0,0.5850014244996897,0.0,0.0,0.0,2.5055493963954847,0.11038025695176103,1.8885620632287057,0.0,0.0,0.0
253,0.0,5.5,37.195483134920835,0.0,0.3239999999999997,100.0,100.0,0.0,5.5,0.2709414838460574,4.0,0.0,0.0,0.0,0.0,2.5055493963954847,5.054472695360255,0.0,0.553457817322653,0.0,0.0,0.0,2.5055493963954847,0.10789314827499469,2.6666666666666665,0.0,0.0,0.0
254,0.0,5.5,37.31976884920655,0.0,0.3059999999999997,100.0,100.0,0.0,5.5,0.275275543724461,5.2,0.0,0.0,0.0,0.0,2.5055493963954847,5.3300586559676155,0.0,0.5257206693884326,0.0,0.0,0.0,2.5055493963954847,0.11002867554571447,5.3499740393970345,0.0,0.0,0.0
255,0.0,5.5,37.327506944444636,0.0,0.28799999999999965,100.0,100.0,0.0,5.5,0.2741034555544486,3.5,0.0,0.0,0.0,0.0,2.5055493963954847,5.179272841236292,0.0,0.49812537466875595,0.0,0.0,0.0,2.5055493963954847,0.10907034027039408,3.3747427885527643,0.0,0.0,0.0
256,0.0,5.5,37.54655456349226,0.0,0.4209999999999997,100.0,100.0,0.0,5.5,0.27652841146627927,2.4,0.5,0.0,0.0,0.0,2.5055493963954847,5.006568034889664,0.0,0.6691860727779678,0.0,0.0,0.0,2.5055493963954847,0.10892375056891447,2.065591117977289,1.5811388300841898,0.0,0.0
257,0.0,5.5,37.845840277777974,0.0,0.40099999999999963,100.0,100.0,0.0,5.5,0.2735437768113649,5.1,0.0,0.0,0.0,0.0,2.5055493963954847,5.032557921831917,0.0,0.6423472581088827,0.0,0.0,0.0,2.5055493963954847,0.10522645056162397,3.725288952252936,0.0,0.0,0.0
258,0.0,5.5,38.085483134920835,0.0,0.3809999999999997,100.0,100.0,0.0,5.5,0.2760155644077418,5.2,0.0,0.0,0.0,0.0,2.5055493963954847,5.393174711690193,0.0,0.6156378805759111,0.0,0.0,0.0,2.5055493963954847,0.10739365019707307,5.3499740393970345,0.0,0.0,0.0
259,0.0,5.5,38.103141865079564,0.0,0.4359999999999996,100.0,100.0,0.0,5.5,0.27544241537153746,3.2,1.0,0.0,0.0,0.0,2.5055493963954847,5.174145343645909,0.0,0.7267003050318149,0.0,0.0,0.0,2.5055493963954847,0.10700439209215663,3.675746333890726,2.1081851067789197,0.0,0.0
260,0.0,5.5,38.25980853174623,0.0,0.4139999999999996,100.0,100.0,0.0,5.5,0.276776457591148,2.3,0.0,0.0,0.0,0.0,2.5055493963954847,5.146205044060603,0.0,0.6963587836421359,0.0,0.0,0.0,2.5055493963954847,0.10672223671043618,2.7507574714370344,0.0,0.0,0.0
261,0.0,5.5,38.2123878968256,0.0,0.3919999999999996,100.0,100.0,0.0,5.5,0.27507670625143643,3.1,0.0,0.0,0.0,0.0,2.5055493963954847,5.034598613746706,0.0,0.6661631431814079,0.0,0.0,0.0,2.5055493963954847,0.10611982087064618,4.121757985239902,0.0,0.0,0.0
262,0.0,5.5,38.3246498015875,0.0,0.36999999999999966,100.0,100.0,0.0,5.5,0.2766687626546484,4.0,0.0,0.0,0.0,0.0,2.5055493963954847,5.3210412711061865,0.0,0.6361341577581464,0.0,0.0,0.0,2.5055493963954847,0.1078704533241745,3.7712361663282534,0.0,0.0,0.0
263,0.0,5.4,38.6100625000002,0.0,0.34799999999999964,100.0,100.0,0.0,5.4,0.2746337425378253,2.8,0.0,0.0,0.0,0.0,2.3664319132398464,4.9683096944625165,0.0,0.6062965904205261,0.0,0.0,0.0,2.3664319132398464,0.10499486830641995,2.6997942308422114,0.0,0.0,0.0
264,0.0,5.4,38.602919642857344,0.0,0.32599999999999973,100.0,100.0,0.0,5.4,0.27706225187807776,2.8,0.0,0.0,0.0,0.0,2.3664319132398464,5.039760019840305,0.0,0.576680153984858,0.0,0.0,0.0,2.3664319132398464,0.10441880897770535,3.2930904093942583,0.0,0.0,0.0
265,0.0,5.4,38.603514880952574,0.0,0.3059999999999997,100.0,100.0,0.0,5.4,0.27499437699420676,4.4,0.0,0.0,0.0,0.0,2.3664319132398464,5.025330865950357,0.0,0.5460402915536541,0.0,0.0,0.0,2.3664319132398464,0.10270088851998652,3.977715704047013,0.0,0.0,0.0
266,0.0,5.4,38.774586309524004,0.0,0.2859999999999997,100.0,100.0,0.0,5.4,0.27429750582326007,3.9,0.5,0.0,0.0,0.0,2.3664319132398464,5.372167244095778,0.0,0.5156484590623082,0.0,0.0,0.0,2.3664319132398464,0.10379825900255005,3.784471194529326,1.5811388300841898,0.0,0.0
267,0.0,5.4,38.77477678571448,0.0,0.2659999999999997,100.0,100.0,0.0,5.4,0.2774109818736942,3.184,0.0,0.0,0.0,0.0,2.3664319132398464,5.684807624207466,0.0,0.4855512331361126,0.0,0.0,0.0,2.3664319132398464,0.10464862917708632,3.6722236678430504,0.0,0.0,0.0
268,0.0,5.4,39.35584821428591,0.0,0.2459999999999997,100.0,100.0,0.0,5.4,0.277620907124253,5.1,0.0,0.0,0.0,0.0,2.3664319132398464,5.394947934243014,0.0,0.45580697669079134,0.0,0.0,0.0,2.3664319132398464,0.104401311553922,2.766867462592951,0.0,0.0,0.0
269,0.0,5.4,39.261205357143055,0.0,0.2259999999999997,100.0,100.0,0.0,5.4,0.27633388631921085,2.8,0.0,0.0,0.0,0.0,2.3664319132398464,5.415321050140907,0.0,0.4264895465698227,0.0,0.0,0.0,2.3664319132398464,0.10392285045287705,3.2930904093942583,0.0,0.0,0.0
270,0.0,5.4,39.199062500000196,0.0,0.2069999999999997,100.0,100.0,0.0,5.4,0.27666057984274806,2.8,0.0,0.0,0.0,0.0,2.3664319132398464,5.561485926515582,0.0,0.39972351555655145,0.0,0.0,0.0,2.3664319132398464,0.10608525655306814,3.794733192202055,0.0,0.0,0.0
271,0.0,5.4,39.354776785714485,0.0,0.1889999999999997,100.0,100.0,0.0,5.4,0.28015410343188674,4.0,0.0,0.0,0.0,0.0,2.3664319132398464,6.0598914642996995,0.0,0.3757791904829214,0.0,0.0,0.0,2.3664319132398464,0.10700810340317342,4.216370213557839,0.0,0.0,0.0
272,0.0,5.4,39.472633928571625,0.0,0.17099999999999968,100.0,100.0,0.0,5.4,0.28082710790800003,3.2,0.0,0.0,0.0,0.0,2.3664319132398464,5.7577428931881265,0.0,0.3528440007834746,0.0,0.0,0.0,2.3664319132398464,0.1072934419902575,3.675746333890726,0.0,0.0,0.0
273,0.0,5.4,39.36608630952401,0.0,0.45299999999999985,100.0,100.0,0.0,5.4,0.28375974646687546,3.1,0.5,0.0,0.0,0.0,2.3664319132398464,5.671979517365836,0.0,1.1730496816228864,0.0,0.0,0.0,2.3664319132398464,0.10856482084342652,3.142893217686178,1.5811388300841898,0.0,0.0
274,0.0,5.4,39.42715773809543,0.0,0.43599999999999983,100.0,100.0,0.0,5.4,0.2826065160030057,4.1,0.0,0.0,0.0,0.0,2.3664319132398464,5.945288782355554,0.0,1.1315593959959265,0.0,0.0,0.0,2.3664319132398464,0.11007371399481687,4.1486276177925525,0.0,0.0,0.0
275,0.0,5.4,39.72388095238115,0.0,0.4199999999999998,100.0,100.0,0.0,5.4,0.28254917969748544,5.1995,0.0,0.0,0.0,0.0,2.3664319132398464,6.3267404114804915,0.0,1.09317071961438,0.0,0.0,0.0,2.3664319132398464,0.10754233011356451,4.237557243140072,0.0,0.0,0.0
276,0.0,5.4,39.95495238095258,0.0,0.5519999999999998,100.0,100.0,0.0,5.4,0.2838194185630651,4.3,0.5,0.0,0.0,0.0,2.3664319132398464,6.027987278813908,0.0,1.0948850776831935,0.0,0.0,0.0,2.3664319132398464,0.10784819579044119,3.529242915351047,1.5811388300841898,0.0,0.0
277,0.0,5.4,39.59955952380972,0.0,0.5319999999999998,100.0,100.0,0.0,5.4,0.29020772325253386,1.5355,0.0,0.0,0.0,0.0,2.3664319132398464,5.955666508074935,0.0,1.0565856961616187,0.0,0.0,0.0,2.3664319132398464,0.11052555395135943,1.9910472537503139,0.0,0.0,0.0
278,0.0,5.4,40.01241666666686,0.0,0.5119999999999998,100.0,100.0,0.0,5.4,0.2870207713811957,4.4,0.5,0.0,0.0,0.0,2.3664319132398464,5.948412069451654,0.0,1.018329787227868,0.0,0.0,0.0,2.3664319132398464,0.11194807569570722,3.5023801430836525,1.5811388300841898,0.0,0.0
279,0.0,5.4,40.091345238095435,0.0,0.4919999999999998,100.0,100.0,0.0,5.4,0.2909296838592176,3.6,0.0,0.0,0.0,0.0,2.3664319132398464,6.23252554820545,0.0,0.9801224413306733,0.0,0.0,0.0,2.3664319132398464,0.11199651084246595,3.5023801430836525,0.0,0.0,0.0
280,0.0,5.4,40.08955952380972,0.0,0.4719999999999997,100.0,100.0,0.0,5.4,0.2932127329090423,3.6,0.0,0.0,0.0,0.0,2.3664319132398464,5.72359409399685,0.0,0.9419695678028384,0.0,0.0,0.0,2.3664319132398464,0.11073402476405876,3.5023801430836525,0.0,0.0,0.0
281,0.0,5.4,39.968523809524,0.0,0.4519999999999998,100.0,100.0,0.0,5.4,0.29658144786655716,2.6845,0.0,0.0,0.0,0.0,2.3664319132398464,5.704367255420525,0.0,0.9038780645394349,0.0,0.0,0.0,2.3664319132398464,0.11148975719583173,2.6672629020943717,0.0,0.0,0.0
282,0.0,5.4,40.07138095238115,0.0,0.5779999999999997,100.0,100.0,0.0,5.4,0.2949628218535315,3.2,1.0,0.0,0.0,0.0,2.3664319132398464,6.022340750616443,0.0,1.1068052122111536,0.0,0.0,0.0,2.3664319132398464,0.11162293519946237,3.155242550986462,3.1622776601683795,0.0,0.0
283,0.0,5.4,40.08780952380972,0.0,0.5539999999999997,100.0,100.0,0.0,5.4,0.29640921286107713,3.6,0.0,0.0,0.0,0.0,2.3664319132398464,6.240392123981911,0.0,1.0657099876503817,0.0,0.0,0.0,2.3664319132398464,0.11375284349603516,3.977715704047013,0.0,0.0,0.0
284,0.0,5.4,40.48709523809543,0.0,0.6779999999999997,100.0,100.0,0.0,5.4,0.2933194369743096,5.4,0.5,0.0,0.0,0.0,2.3664319132398464,6.097950074264382,0.0,1.0463672607858312,0.0,0.0,0.0,2.3664319132398464,0.11124830470768218,4.695151163109069,1.5811388300841895,0.0,0.0
285,0.0,5.3,41.13233809523829,0.0,0.6499999999999997,100.0,100.0,0.0,5.3,0.280512585572955,3.5,0.0,0.0,0.0,0.0,2.359378449224852,5.67118186852488,0.0,1.0068322159680383,0.0,0.0,0.0,2.359378449224852,0.11915913169358831,3.7490739597339977,0.0,0.0,0.0
286,0.0,5.3,41.04122857142877,0.0,0.6219999999999997,100.0,100.0,0.0,5.3,0.2850530372423358,2.176,0.0,0.0,0.0,0.0,2.359378449224852,5.786646086257223,0.0,0.9675375387492147,0.0,0.0,0.0,2.359378449224852,0.12439263332430554,2.4798709643850425,0.0,0.0,0.0
287,0.0,5.3,40.942300000000195,0.0,0.5949999999999998,100.0,100.0,0.0,5.3,0.28757285735717414,3.6,0.0,0.0,0.0,0.0,2.359378449224852,5.675424148258002,0.0,0.9302239873636167,0.0,0.0,0.0,2.359378449224852,0.12601434223033783,3.502380143083653,0.0,0.0,0.0
288,0.0,5.3,41.18015714285734,0.0,0.45699999999999974,100.0,100.0,0.0,5.3,0.2876185613191741,4.0,1.0,0.0,0.0,0.0,2.359378449224852,5.880432803791653,0.0,0.7178060709937992,0.0,0.0,0.0,2.359378449224852,0.12718790578476652,2.6666666666666665,3.1622776601683795,0.0,0.0
289,0.0,5.3,41.15551428571448,0.0,0.4349999999999997,100.0,100.0,0.0,5.3,0.2862793959260278,2.8,0.0,0.0,0.0,0.0,2.359378449224852,5.9621608764977765,0.0,0.6872691531626371,0.0,0.0,0.0,2.359378449224852,0.12495430702669313,2.6997942308422114,0.0,0.0,0.0
290,0.0,5.3,41.182228571428766,0.0,0.4129999999999997,100.0,100.0,0.0,5.3,0.2858684120944277,3.176,0.0,0.0,0.0,0.0,2.359378449224852,6.33778357096335,0.0,0.6569973786519662,0.0,0.0,0.0,2.359378449224852,0.12681600079804056,3.1493886531974566,0.0,0.0,0.0
291,0.0,5.3,41.17544285714305,0.0,0.3909999999999997,100.0,100.0,0.0,5.3,0.2888433718155796,2.8,0.0,0.0,0.0,0.0,2.359378449224852,6.492254777761314,0.0,0.6270291504830976,0.0,0.0,0.0,2.359378449224852,0.12939360091204768,3.2930904093942583,0.0,0.0,0.0
292,0.0,5.3,41.464371428571624,0.0,0.6669999999999996,100.0,100.0,0.0,5.3,0.2881566185746057,4.8,1.0,0.0,0.0,0.0,2.359378449224852,6.5584408683862465,0.0,1.0002894025675213,0.0,0.0,0.0,2.359378449224852,0.12769677628333884,3.155242550986462,2.1081851067789197,0.0,0.0
293,0.0,5.3,41.51618095238115,0.0,0.6369999999999997,100.0,100.0,0.0,5.3,0.2853513414093178,3.8840000000000003,0.0,0.0,0.0,0.0,2.359378449224852,6.350115481650062,0.0,0.9696511400154867,0.0,0.0,0.0,2.359378449224852,0.1256552139907392,4.121637215152897,0.0,0.0,0.0
294,0.0,5.3,41.89710952380972,0.0,0.7569999999999997,100.0,100.0,0.0,5.3,0.2846056186783557,4.2475000000000005,0.5,0.0,0.0,0.0,2.359378449224852,6.45045823153144,0.0,1.0869329939482621,0.0,0.0,0.0,2.359378449224852,0.1272557651604609,3.150186281969864,1.5811388300841898,0.0,0.0
295,0.0,5.3,41.57615714285733,0.0,0.7269999999999996,100.0,100.0,0.0,5.3,0.29195041488173723,1.6,0.0,0.0,0.0,0.0,2.359378449224852,6.575858335072296,0.0,1.0501010533383068,0.0,0.0,0.0,2.359378449224852,0.13463221923122073,2.065591117977289,0.0,0.0,0.0
296,0.0,5.2,42.56357142857162,0.0,0.9179999999999996,100.0,100.0,0.0,5.2,0.28249187529434644,4.0,0.5,0.0,0.0,0.0,2.3475755815545347,7.105725440802474,0.0,1.0832953839506971,0.0,0.0,0.0,2.3475755815545347,0.13360218986246047,3.7712361663282534,1.5811388300841895,0.0,0.0
297,0.0,5.2,42.770357142857335,0.0,0.9559999999999997,100.0,100.0,0.0,5.2,0.28198944963289774,4.4,0.5,0.0,0.0,0.0,2.3475755815545347,6.950553559783712,0.0,1.1950099953091975,0.0,0.0,0.0,2.3475755815545347,0.13076677132703976,4.402019738458447,1.5811388300841898,0.0,0.0
298,0.0,5.2,42.982857142857334,0.0,0.9199999999999996,100.0,100.0,0.0,5.2,0.2781923981758848,4.0,0.0,0.0,0.0,0.0,2.3475755815545347,7.1767209266937675,0.0,1.1574205036296106,0.0,0.0,0.0,2.3475755815545347,0.12764070205945674,3.265986323710904,0.0,0.0,0.0
299,0.0,5.2,42.86607142857162,0.0,0.8839999999999997,100.0,100.0,0.0,5.2,0.2798918789694057,2.0,0.0,0.0,0.0,0.0,2.3475755815545347,7.130241267045116,0.0,1.12006150624766,0.0,0.0,0.0,2.3475755815545347,0.1299920290010945,2.1081851067789197,0.0,0.0,0.0
300,0.0,5.2,43.06464285714305,0.0,0.8479999999999996,100.0,100.0,0.0,5.2,0.28224779929730615,4.4,0.0,0.0,0.0,0.0,2.3475755815545347,7.387333177848661,0.0,1.082956857661262,0.0,0.0,0.0,2.3475755815545347,0.12939714129839705,3.977715704047013,0.0,0.0,0.0
